index,x,y
38,1029,521
46,74,572
47,220,562
48,429,534
49,624,506
50,813,483
51,1079,507
59,45,497
60,185,486
61,378,463
62,556,444
63,739,428
64,967,443
72,27,426
73,149,415
74,316,398
75,492,380
76,671,365
77,808,349
85,18,360
86,117,354
87,263,337
88,419,324
89,599,307
90,739,297
index,x,y
9,570,724
10,822,705
11,1017,661
20,132,726
21,293,706
22,537,687
23,746,642
24,951,605
33,89,652
34,268,639
35,481,612
36,688,573
37,887,545
38,1024,521
46,71,577
47,222,562
48,429,532
49,621,506
50,813,482
51,1057,499
59,45,498
60,188,484
61,378,461
62,556,441
63,738,426
64,904,414
72,27,424
73,151,412
74,316,396
75,491,379
76,672,363
77,818,345
85,35,354
86,123,350
87,263,334
88,418,321
89,600,304
90,748,294
index,x,y
9,569,724
10,823,703
11,1019,664
20,153,726
21,297,707
22,534,687
23,746,639
24,954,608
33,118,647
34,273,640
35,480,612
36,686,572
37,888,544
38,1028,522
46,83,572
47,224,563
48,429,531
49,619,505
50,814,481
51,1054,497
59,63,500
60,189,483
61,379,461
62,554,441
63,741,424
64,940,427
72,31,423
73,150,411
74,316,395
75,489,378
76,672,361
77,835,344
85,37,351
86,125,349
87,261,334
88,418,319
89,597,303
90,755,295
index,x,y
9,571,725
10,817,704
11,1018,663
20,156,727
21,298,707
22,535,689
23,742,640
24,956,608
33,117,643
34,269,638
35,480,612
36,683,573
37,891,546
38,1029,521
46,84,567
47,223,563
48,430,531
49,616,505
50,814,482
51,1054,497
59,60,492
60,189,483
61,378,461
62,553,441
63,741,424
64,942,427
72,31,418
73,151,409
74,314,394
75,490,378
76,673,361
77,827,344
85,29,348
86,125,347
87,260,333
88,417,318
89,602,302
90,756,293
index,x,y
9,582,725
10,824,705
11,1012,663
20,145,723
21,307,710
22,545,689
23,748,642
24,951,608
33,118,642
34,271,640
35,488,612
36,690,573
37,890,545
38,1028,517
46,83,559
47,224,561
48,431,532
49,622,504
50,817,481
51,1056,497
59,69,484
60,189,481
61,378,461
62,555,441
63,742,423
64,975,438
72,35,417
73,154,408
74,315,393
75,490,378
76,674,361
77,818,345
85,25,348
86,128,344
87,261,332
88,418,317
89,603,301
90,749,293
index,x,y
9,580,725
10,832,703
11,1012,659
20,148,727
21,306,711
22,547,688
23,751,640
24,953,606
33,119,642
34,271,641
35,488,614
36,690,573
37,891,544
38,1028,516
46,87,564
47,223,564
48,432,533
49,620,505
50,818,481
51,1073,502
59,62,485
60,189,484
61,376,462
62,552,441
63,744,424
64,1000,450
72,31,415
73,154,408
74,313,394
75,486,377
76,675,360
77,820,344
85,22,348
86,124,344
87,260,332
88,414,317
89,603,301
90,761,292
index,x,y
9,582,725
10,835,703
11,1010,659
20,147,725
21,307,711
22,548,689
23,752,641
24,953,607
33,119,643
34,272,641
35,489,614
36,691,574
37,891,544
38,1028,516
46,86,562
47,223,564
48,432,533
49,621,505
50,818,481
51,1073,502
59,61,485
60,190,483
61,376,462
62,553,441
63,743,424
64,1003,451
72,31,415
73,155,408
74,313,394
75,487,377
76,675,361
77,820,344
85,23,348
86,125,344
87,260,332
88,414,317
89,603,300
90,761,292
index,x,y
9,589,724
10,836,703
11,992,663
20,138,721
21,307,712
22,546,687
23,750,640
24,950,606
25,1078,537
33,104,643
34,273,642
35,487,612
36,689,573
37,893,543
38,1028,514
46,80,561
47,223,562
48,431,533
49,620,505
50,820,480
51,1061,494
59,49,484
60,186,483
61,375,461
62,552,439
63,744,422
64,989,443
71,1126,284
72,25,412
73,153,407
74,312,392
75,485,376
76,677,358
77,902,336
85,25,346
86,122,341
87,258,329
88,414,314
89,602,298
90,879,276
index,x,y
9,578,725
10,831,703
11,1006,656
20,87,695
21,292,712
22,543,686
23,750,638
24,952,606
33,51,637
34,266,643
35,485,611
36,690,570
37,893,542
38,1033,515
46,35,555
47,218,565
48,430,532
49,620,504
50,818,479
51,1079,498
59,20,483
60,172,485
61,378,459
62,552,439
63,743,421
64,985,440
71,1130,284
72,11,410
73,133,408
74,313,391
75,487,375
76,676,358
77,827,343
84,1140,256
85,42,340
86,97,343
87,256,329
88,417,313
89,602,297
90,811,282
index,x,y
7,56,728
9,584,724
10,840,701
11,1014,652
20,54,666
21,289,710
22,546,686
23,755,638
24,958,603
33,36,609
34,264,639
35,487,611
36,695,569
37,896,540
38,1037,513
46,30,545
47,216,562
48,430,532
49,623,503
50,820,477
51,1060,491
59,18,481
60,169,483
61,378,458
62,554,438
63,743,421
64,974,434
71,1132,284
72,9,409
73,127,408
74,313,391
75,488,374
76,676,356
77,816,342
85,2,340
86,93,342
87,255,327
88,417,313
89,601,297
90,769,285
index,x,y
9,585,725
10,838,700
11,1021,654
20,87,663
21,293,709
22,543,685
23,759,636
24,960,601
25,1080,536
33,79,610
34,267,637
35,487,607
36,697,568
37,897,538
38,1035,511
46,58,544
47,218,561
48,431,529
49,625,501
50,823,477
51,1063,491
59,33,483
60,178,480
61,377,456
62,556,436
63,744,420
64,958,426
71,1138,281
72,19,411
73,140,406
74,313,389
75,488,374
76,678,356
77,817,341
85,11,347
86,106,341
87,256,327
88,418,312
89,603,297
90,777,284
index,x,y
9,582,725
10,847,699
11,1032,653
20,139,696
21,291,709
22,541,687
23,765,638
24,968,598
25,1082,536
33,102,618
34,269,636
35,488,609
36,700,567
37,901,535
38,1038,509
46,74,538
47,219,558
48,433,529
49,630,500
50,826,474
51,1067,490
59,49,482
60,182,479
61,379,455
62,559,435
63,747,419
64,960,425
71,1140,284
72,26,412
73,147,404
74,316,388
75,490,373
76,679,355
77,821,340
85,16,347
86,116,340
87,259,325
88,419,311
89,605,296
90,760,285
index,x,y
9,577,725
10,842,699
11,1029,653
20,127,683
21,290,709
22,540,686
23,762,637
24,967,598
25,1086,539
33,94,613
34,268,636
35,486,609
36,699,567
37,901,535
38,1037,509
46,74,538
47,219,558
48,432,528
49,629,500
50,826,474
51,1067,490
59,48,482
60,182,479
61,379,455
62,558,435
63,747,418
64,952,421
71,1140,284
72,26,411
73,147,405
74,316,388
75,490,373
76,679,355
77,820,339
85,16,347
86,116,340
87,259,325
88,419,311
89,605,296
90,760,285
index,x,y
9,579,726
10,848,699
11,1033,661
20,110,702
21,292,709
22,543,689
23,764,637
24,972,598
25,1100,544
33,93,626
34,267,638
35,489,610
36,700,565
37,904,535
38,1049,511
46,66,550
47,219,556
48,435,525
49,632,497
50,829,472
51,1096,496
59,38,482
60,183,477
61,384,453
62,563,433
63,750,417
64,988,435
72,23,410
73,148,403
74,319,384
75,500,369
76,684,354
77,823,339
85,15,345
86,117,339
87,265,322
88,430,308
89,613,294
90,753,286
index,x,y
9,584,728
10,848,697
11,1031,651
20,98,714
21,301,710
22,546,692
23,769,636
24,975,597
33,77,631
34,266,637
35,493,608
36,705,563
37,906,534
38,1052,511
46,58,549
47,218,553
48,437,525
49,636,496
50,830,473
51,1089,493
59,37,477
60,183,474
61,385,451
62,569,430
63,751,416
64,990,434
72,22,409
73,148,402
74,320,384
75,504,367
76,687,353
77,826,339
85,14,345
86,117,338
87,265,321
88,432,308
89,615,293
90,753,284
index,x,y
9,602,728
10,849,696
11,1026,651
20,104,713
21,310,709
22,550,696
23,775,635
24,969,595
25,1104,544
33,86,637
34,269,637
35,495,609
36,710,563
37,907,533
38,1051,508
46,66,549
47,220,554
48,436,528
49,640,496
50,833,471
51,1085,489
59,40,478
60,182,475
61,384,452
62,569,430
63,754,415
64,957,418
72,22,407
73,146,401
74,319,385
75,505,367
76,689,352
77,828,338
85,13,343
86,115,337
87,263,321
88,431,309
89,616,294
90,754,283
index,x,y
9,609,728
10,851,696
11,1025,654
12,1157,548
20,124,724
21,312,710
22,555,692
23,776,635
24,971,595
25,1110,546
33,92,639
34,271,636
35,499,606
36,712,563
37,912,530
38,1052,505
46,72,551
47,221,553
48,437,525
49,641,495
50,835,470
51,1084,487
59,44,477
60,186,473
61,382,453
62,569,428
63,756,414
64,946,412
72,23,405
73,148,399
74,318,384
75,502,365
76,689,349
77,830,336
85,13,343
86,120,335
87,262,320
88,428,307
89,615,290
90,794,276
index,x,y
9,603,724
10,853,696
11,1043,658
20,136,726
21,317,708
22,560,686
23,774,632
24,977,594
25,1113,546
33,95,636
34,273,633
35,504,603
36,715,562
37,914,529
38,1057,505
46,78,550
47,225,549
48,438,523
49,642,494
50,837,470
51,1074,483
59,46,474
60,189,470
61,383,451
62,567,427
63,757,413
64,940,405
72,25,403
73,153,398
74,318,382
75,499,364
76,688,348
77,831,335
85,24,339
86,123,333
87,262,319
88,429,305
89,617,288
90,799,274
index,x,y
9,603,724
10,854,696
11,1043,658
20,135,727
21,317,708
22,561,686
23,774,631
24,977,594
25,1113,546
33,95,637
34,274,634
35,505,603
36,715,562
37,914,529
38,1057,505
46,78,550
47,225,550
48,439,523
49,642,494
50,836,471
51,1075,483
59,45,474
60,190,470
61,383,451
62,567,427
63,756,413
64,936,403
72,25,403
73,153,397
74,319,382
75,499,364
76,688,348
77,831,335
85,24,339
86,123,333
87,262,319
88,429,305
89,617,288
90,822,272
index,x,y
9,599,725
10,839,697
11,1033,651
12,1166,556
20,131,725
21,316,713
22,561,686
23,772,634
24,978,592
25,1113,542
33,85,644
34,276,634
35,506,602
36,714,561
37,923,525
38,1062,504
46,57,549
47,224,548
48,442,521
49,645,491
50,842,465
51,1053,471
59,32,471
60,188,467
61,385,448
62,571,425
63,801,406
64,927,394
72,21,401
73,151,396
74,319,379
75,503,362
76,695,344
77,910,328
85,11,338
86,118,330
87,266,316
88,433,304
89,617,285
90,973,264
index,x,y
9,598,725
10,844,698
11,1044,651
12,1165,557
20,114,723
21,321,710
22,561,685
23,775,634
24,985,590
25,1110,540
33,76,644
34,275,635
35,507,602
36,715,559
37,925,524
38,1062,502
46,55,549
47,224,550
48,443,522
49,646,489
50,842,464
51,1030,459
59,31,472
60,188,467
61,388,447
62,572,425
63,762,407
64,922,391
72,20,401
73,150,394
74,322,378
75,503,362
76,691,344
77,836,332
85,10,335
86,114,329
87,266,315
88,434,300
89,613,283
90,768,275
index,x,y
9,580,724
10,847,694
11,1055,646
12,1166,557
20,110,721
21,319,709
22,552,685
23,770,634
24,992,589
25,1112,544
33,77,645
34,273,632
35,503,602
36,711,558
37,931,525
38,1067,502
46,53,548
47,224,548
48,444,522
49,644,487
50,846,463
51,1022,454
59,31,472
60,185,466
61,389,447
62,577,424
63,762,406
64,922,389
72,19,402
73,148,393
74,322,377
75,508,361
76,694,343
77,837,328
85,303,304
86,111,327
87,265,314
88,437,299
89,614,283
90,764,273
index,x,y
9,580,722
10,856,692
11,1054,646
12,1166,557
20,110,721
21,320,709
22,555,689
23,775,633
24,994,588
25,1115,540
33,80,647
34,275,631
35,503,602
36,715,557
37,932,523
38,1069,499
46,57,551
47,226,548
48,446,522
49,646,487
50,846,460
51,1006,446
59,31,472
60,187,466
61,391,446
62,580,424
63,763,404
64,915,385
72,21,401
73,150,392
74,324,376
75,511,359
76,694,341
77,837,325
85,23,333
86,112,326
87,266,312
88,438,298
89,616,282
90,825,266
index,x,y
9,621,728
10,866,689
11,1068,638
12,1169,559
20,102,723
21,320,710
22,574,691
23,785,629
24,1002,578
25,1119,541
33,57,649
34,275,632
35,511,600
36,721,558
37,934,520
38,1070,498
46,39,545
47,226,546
48,447,518
49,649,485
50,848,459
51,1003,443
59,29,471
60,186,464
61,390,442
62,577,421
63,765,403
64,920,385
72,16,396
73,149,388
74,325,372
75,506,356
76,697,339
77,839,325
85,9,324
86,111,322
87,268,308
88,432,295
89,618,280
90,804,267
index,x,y
9,630,728
10,868,688
11,1070,636
12,1169,559
20,102,722
21,320,710
22,575,691
23,785,629
24,1003,578
25,1121,541
33,57,648
34,275,632
35,512,600
36,720,558
37,934,520
38,1071,498
46,39,544
47,226,547
48,447,519
49,648,485
50,848,459
51,1003,443
59,29,470
60,186,464
61,389,442
62,576,421
63,766,403
64,920,385
72,16,396
73,149,388
74,325,372
75,505,356
76,696,339
77,839,326
85,9,324
86,111,323
87,268,308
88,430,295
89,617,281
90,801,269
index,x,y
9,611,728
10,855,691
11,1064,638
12,1174,564
20,112,718
21,328,708
22,573,687
23,787,627
24,999,577
25,1127,540
33,51,642
34,278,628
35,515,598
36,727,553
37,936,519
38,1073,495
46,44,544
47,229,543
48,454,515
49,655,482
50,852,456
51,1052,477
59,24,470
60,184,462
61,394,438
62,586,418
63,773,399
64,939,391
71,1178,284
72,13,395
73,139,386
74,327,369
75,511,350
76,702,334
77,843,321
85,6,324
86,106,320
87,269,306
88,434,292
89,621,275
90,796,261
index,x,y
9,609,723
10,860,691
11,1060,642
12,1178,565
21,314,705
22,571,679
23,781,628
24,997,582
25,1134,539
33,51,632
34,273,629
35,513,597
36,726,552
37,936,519
38,1077,496
46,57,536
47,227,545
48,452,510
49,654,482
50,853,456
51,1068,487
59,25,468
60,182,463
61,392,436
62,585,417
63,775,399
64,944,391
72,16,398
73,138,389
74,324,368
75,512,350
76,706,333
77,851,321
85,7,328
86,104,322
87,264,305
88,434,291
89,627,276
90,906,251
index,x,y
9,622,723
10,876,688
11,1075,638
12,1182,563
21,323,705
22,581,679
23,790,627
24,1004,580
25,1144,539
33,43,632
34,279,626
35,521,595
36,730,552
37,942,519
38,1086,496
46,43,548
47,229,540
48,455,510
49,655,481
50,857,454
51,1068,481
59,20,466
60,185,461
61,395,435
62,583,417
63,777,398
64,950,392
72,10,393
73,138,386
74,328,366
75,510,347
76,704,331
77,851,318
85,2,324
86,103,319
87,270,302
88,436,286
89,626,273
90,804,258
index,x,y
9,638,725
10,883,685
11,1073,639
12,1190,556
21,331,709
22,596,683
23,801,625
24,1002,578
25,1150,535
33,75,646
34,286,627
35,528,594
36,737,552
37,942,518
38,1087,494
46,78,551
47,236,536
48,459,507
49,665,479
50,857,454
51,1038,456
59,53,468
60,195,458
61,396,432
62,587,414
63,778,397
64,937,380
72,26,393
73,153,382
74,332,364
75,515,346
76,703,329
77,855,317
85,16,325
86,122,315
87,276,299
88,441,285
89,627,271
90,780,260
index,x,y
9,646,726
10,879,686
11,1070,638
12,1200,568
20,148,728
21,338,708
22,603,685
23,807,626
24,1003,575
25,1155,534
33,58,647
34,286,627
35,526,591
36,742,551
37,943,518
38,1091,492
46,65,547
47,236,534
48,453,504
49,664,477
50,855,453
51,1087,490
59,45,464
60,195,456
61,391,430
62,583,412
63,777,395
64,964,397
72,22,389
73,153,380
74,329,364
75,508,346
76,700,327
77,852,313
85,15,321
86,124,313
87,274,298
88,437,283
89,622,269
90,779,255
index,x,y
9,645,726
10,879,687
11,1068,638
12,1200,568
20,148,728
21,337,708
22,602,685
23,810,626
24,1002,575
25,1154,533
33,59,647
34,285,627
35,525,592
36,743,551
37,943,518
38,1091,492
46,62,549
47,237,534
48,453,504
49,664,477
50,854,453
51,1087,491
59,38,462
60,193,457
61,391,431
62,583,412
63,777,395
64,961,395
72,20,389
73,151,380
74,329,364
75,508,346
76,700,327
77,851,313
85,12,321
86,120,313
87,273,298
88,437,283
89,621,269
90,778,255
index,x,y
8,386,728
9,633,720
10,880,684
11,1079,632
12,1210,570
20,156,724
21,329,692
22,588,668
23,817,625
24,1009,573
25,1166,535
33,99,634
34,287,612
35,519,584
36,742,548
37,949,517
38,1099,488
46,82,543
47,239,527
48,457,500
49,669,474
50,864,450
51,1107,495
59,57,464
60,201,451
61,396,428
62,590,411
63,786,392
64,952,380
72,29,390
73,160,376
74,334,361
75,513,343
76,715,326
77,864,310
85,22,315
86,134,308
87,280,294
88,442,279
89,639,264
90,788,253
index,x,y
9,631,721
10,904,669
11,1080,625
20,152,723
21,334,698
22,592,667
23,826,622
24,1015,568
25,1180,530
33,108,628
34,292,611
35,527,584
36,748,545
37,954,515
38,1102,487
46,85,539
47,245,527
48,466,500
49,673,473
50,868,449
51,1103,489
59,66,455
60,203,448
61,404,425
62,597,408
63,791,391
64,976,392
72,37,387
73,163,372
74,339,358
75,521,339
76,721,325
77,958,372
85,26,312
86,136,307
87,283,291
88,448,278
89,642,262
90,797,250
index,x,y
9,638,719
10,900,670
11,1077,620
20,166,723
21,347,702
22,598,666
23,823,624
24,1017,566
25,1173,529
32,8,636
33,119,621
34,301,616
35,533,584
36,746,545
37,956,513
38,1102,481
46,100,534
47,250,526
48,470,499
49,672,472
50,870,447
51,1109,491
59,80,456
60,213,450
61,407,424
62,597,406
63,793,388
64,967,382
72,47,385
73,175,372
74,341,356
75,523,337
76,720,322
77,944,359
85,31,309
86,147,304
87,287,290
88,449,276
89,640,259
90,796,248
index,x,y
8,424,727
9,634,719
10,904,665
11,1077,613
21,355,684
22,604,663
23,831,624
24,1024,563
25,1186,528
32,5,631
33,126,619
34,308,614
35,537,582
36,749,543
37,962,509
38,1109,481
46,109,532
47,255,523
48,473,496
49,676,469
50,877,444
51,1104,482
58,22,714
59,96,456
60,217,444
61,411,422
62,605,403
63,798,386
64,981,384
72,57,381
73,180,369
74,345,354
75,536,333
76,726,319
77,962,368
84,16,564
85,37,307
86,154,303
87,292,288
88,466,274
89,649,257
90,799,246
index,x,y
9,644,724
10,912,656
11,1088,616
20,154,723
21,356,698
22,613,667
23,836,620
24,1026,558
25,1188,532
33,112,625
34,309,613
35,548,582
36,760,539
37,963,506
38,1113,479
46,92,536
47,255,524
48,478,495
49,684,466
50,880,441
51,1073,450
59,86,453
60,216,444
61,421,419
62,615,399
63,800,382
64,970,373
71,0,384
72,50,378
73,173,368
74,351,354
75,549,329
76,726,316
77,939,347
85,28,306
86,149,301
87,293,288
88,481,271
89,652,253
90,797,243
index,x,y
9,644,724
10,906,658
11,1088,617
20,153,722
21,357,698
22,615,667
23,837,621
24,1026,559
25,1192,533
33,112,626
34,309,613
35,548,582
36,760,540
37,963,507
38,1113,479
46,92,536
47,255,524
48,478,495
49,684,466
50,880,441
51,1073,450
59,83,454
60,216,444
61,420,420
62,615,399
63,800,383
64,975,376
71,0,384
72,49,379
73,173,368
74,351,354
75,549,329
76,726,316
77,950,356
85,29,306
86,150,301
87,293,288
88,481,271
